% Model:              fullCircleThoratic.mph
% Version:            COMSOL 5.4.0.388
% Date:               Jan 11 2020, 12:34
% Dimension:          3
% Nodes:              21343
% Expressions:        4
% Description:        Electric potential, Current density, x component, Current density, y component, Current density, z component
% Length unit:        m
% x                       y                        z                        V (V)                    ec.Jx (A/m^2)            ec.Jy (A/m^2)            ec.Jz (A/m^2)
-0.31625000000000003      -0.009999999999999962    0.006999999999999998     0.05219074433939289      NaN                      NaN                      NaN
-0.31625000000000003      -0.008386969709375337    0.007000000000000001     0.05219074433939289      NaN                      NaN                      NaN
-0.31625000000000003      -0.00738079382243376     0.007000000000000001     0.0521907443393929       NaN                      NaN                      NaN
-0.31625000000000003      -0.00645516631440202     0.006999999999999999     0.05219074433939289      NaN                      NaN                      NaN
-0.31625000000000003      -0.005044427235703433    0.006999999999999999     0.05219074433939289      NaN                      NaN                      NaN
-0.31625000000000003      -0.003948846059310443    0.007                    0.0521907443393929       NaN                      NaN                      NaN
-0.31625000000000003      -0.0018600028265111533   0.007                    0.0521907443393929       NaN                      NaN                      NaN
-0.31625000000000003      -0.0010639715454068192   0.007                    0.05219074433939289      NaN                      NaN                      NaN
-0.31625000000000003      -5.4872620924400085E-5   0.007000000000000001     0.0521907443393929       NaN                      NaN                      NaN
-0.31625000000000003      0.0013532630204859215    0.007                    0.05219074433939289      NaN                      NaN                      NaN
-0.31625000000000003      0.002567592365327351     0.007                    0.0521907443393929       NaN                      NaN                      NaN
-0.31625000000000003      0.002807700258184134     0.007                    0.05219074433939289      NaN                      NaN                      NaN
-0.31625000000000003      0.004617835189081182     0.007                    0.052190744339392886     NaN                      NaN                      NaN
-0.31625000000000003      0.005087471060768452     0.007                    0.05219074433939289      NaN                      NaN                      NaN
-0.31625000000000003      0.006207426801024464     0.007                    0.05219074433939289      NaN                      NaN                      NaN
-0.31625000000000003      0.007235749943521299     0.006999999999999999     0.05219074433939289      NaN                      NaN                      NaN
-0.31625000000000003      0.007796650828981679     0.007                    0.05219074433939289      NaN                      NaN                      NaN
-0.31625000000000003      0.00866233464241395      0.007                    0.05219074433939289      NaN                      NaN                      NaN
-0.31625000000000003      0.01000000000000004      0.006999999999999999     0.05219074433939289      NaN                      NaN                      NaN
-0.31592966153272944      0.007630068301772999     0.007                    0.05219074433939289      NaN                      NaN                      NaN
